,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
25,"[[14 17 16 15 15 10  0  0  0  0  0]
 [14 17 16 15 15 10  0  0  0  0  0]
 [ 9 12 11 10 10  7  0  0  0  0  0]
 [ 4  7  6  5  5  5  0  0  0  0  0]
 [ 4  7  6  5  5  5  0  0  0  0  0]
 [ 4  5  3  2  2  2  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 4 0 0 0 0 0 0 0 0]
 [0 7 4 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 2  6  7  7  7  7  0  0  0  0  0]
 [ 1  6  7  7  7  7  0  0  0  0  0]
 [ 1  6  7  7  7  7  0  0  0  0  0]
 [ 1  1  0  0  0  0  0  0  0  0  0]]",[ 65 127 153   0  10  10  15   0   0   0   0],[0 2 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
26,"[[14 17 17 16 16 11  0  0  0  0  0]
 [14 17 17 16 16 11  0  0  0  0  0]
 [ 9 12 12 11 11  8  0  0  0  0  0]
 [ 4  7  7  6  6  6  0  0  0  0  0]
 [ 4  7  7  6  6  6  0  0  0  0  0]
 [ 4  5  3  2  2  2  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 5 0 0 0 0 0 0 0 0]
 [0 7 4 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 9  9 10 10 10 10  0  0  0  0  0]
 [ 9  9 10 10 10 10  0  0  0  0  0]
 [ 1  5 10 10 10 10  0  0  0  0  0]
 [ 0  5 10 10 10 10  0  0  0  0  0]
 [ 0  5 10 10 10 10  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[ 80 137 160   0  11  11  16   0   0   0   0],[0 2 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
27,"[[14 17 18 17 17 12  0  0  0  0  0]
 [14 17 18 17 17 12  0  0  0  0  0]
 [ 9 12 13 12 12  9  0  0  0  0  0]
 [ 4  7  8  7  7  7  0  0  0  0  0]
 [ 4  7  8  7  7  7  0  0  0  0  0]
 [ 4  5  3  2  2  2  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 0 0 0 0 0 0 0 0]
 [0 7 4 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 8  8 10 10 10 10  0  0  0  0  0]
 [ 8  8 10 10 10 10  0  0  0  0  0]
 [ 0  4 10 10 10 10  0  0  0  0  0]
 [ 0  4 10 10 10 10  0  0  0  0  0]
 [ 0  4 10 10 10 10  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[ 95 147 167   0  12  12  17   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
28,"[[14 17 18 18 18 13  0  0  0  0  0]
 [14 17 18 18 18 13  0  0  0  0  0]
 [ 9 12 13 13 13 10  0  0  0  0  0]
 [ 4  7  8  8  8  8  0  0  0  0  0]
 [ 4  7  8  8  8  8  0  0  0  0  0]
 [ 4  5  3  2  2  2  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 1 0 0 0 0 0 0 0]
 [0 7 4 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 7  7  9 10 10 10  0  0  0  0  0]
 [ 7  7  9 10 10 10  0  0  0  0  0]
 [ 0  3  9 10 10 10  0  0  0  0  0]
 [ 0  3  9 10 10 10  0  0  0  0  0]
 [ 0  3  9 10 10 10  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[115 153 173   0  13  13  18   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
29,"[[14 17 18 18 18 13  0  0  0  0  0]
 [15 18 19 19 19 14  0  0  0  0  0]
 [10 13 14 14 14 11  0  0  0  0  0]
 [ 5  8  9  9  9  9  0  0  0  0  0]
 [ 5  8  9  9  9  9  0  0  0  0  0]
 [ 5  6  4  3  3  3  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 6  6  8  9  9  9  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[120 167 186   0  14  14  19   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
30,"[[14 17 18 18 18 13  0  0  0  0  0]
 [15 18 19 19 19 14  0  0  0  0  0]
 [11 14 15 15 15 12  0  0  0  0  0]
 [ 6  9 10 10 10 10  0  0  0  0  0]
 [ 6  9 10 10 10 10  0  0  0  0  0]
 [ 6  7  5  4  4  4  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 5  5  7  8  8  8  0  0  0  0  0]
 [ 9  9  9  9  9  9  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[124 178 198   0  14  15  19   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
31,"[[14 17 18 19 19 14  0  0  0  0  0]
 [15 18 19 20 20 15  0  0  0  0  0]
 [11 14 15 16 16 13  0  0  0  0  0]
 [ 6  9 10 11 11 11  0  0  0  0  0]
 [ 6  9 10 11 11 11  0  0  0  0  0]
 [ 6  7  5  5  5  5  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 4  4  6 10 10 10  0  0  0  0  0]
 [ 8  8  8 10 10 10  0  0  0  0  0]
 [ 9  9  9 10 10 10  0  0  0  0  0]
 [ 9  9  9 10 10 10  0  0  0  0  0]
 [ 9  9  9 10 10 10  0  0  0  0  0]
 [ 9  9  9 10 10 10  0  0  0  0  0]]",[148 184 207   0  15  16  20   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
32,"[[14 17 18 19 19 14  0  0  0  0  0]
 [15 18 19 20 20 15  0  0  0  0  0]
 [12 15 16 17 17 14  0  0  0  0  0]
 [ 7 10 11 12 12 12  0  0  0  0  0]
 [ 7 10 11 12 12 12  0  0  0  0  0]
 [ 7  8  6  6  6  6  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 3 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 3  3  5  9  9  9  0  0  0  0  0]
 [ 7  7  7  9  9  9  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[152 195 219   0  15  17  20   0   0   0   0],[0 3 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
33,"[[14 17 18 19 19 14  0  0  0  0  0]
 [15 18 19 20 20 15  0  0  0  0  0]
 [13 16 17 18 18 15  0  0  0  0  0]
 [ 8 11 12 13 13 13  0  0  0  0  0]
 [ 8 11 12 13 13 13  0  0  0  0  0]
 [ 8  9  7  7  7  7  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 2  2  4  8  8  8  0  0  0  0  0]
 [ 6  6  6  8  8  8  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[156 206 231   0  15  18  20   0   0   0   0],[0 4 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
34,"[[14 17 18 19 19 14  0  0  0  0  0]
 [15 18 19 20 20 15  0  0  0  0  0]
 [13 16 17 18 18 15  0  0  0  0  0]
 [ 9 12 13 14 14 14  0  0  0  0  0]
 [ 9 12 13 14 14 14  0  0  0  0  0]
 [ 9 10  8  8  8  8  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 1  1  3  7  7  7  0  0  0  0  0]
 [ 5  5  5  7  7  7  0  0  0  0  0]
 [ 9  9  9  9  9  9  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[159 214 241   0  15  18  20   0   0   0   0],[0 4 3 0 0 0 0 0 0 0 0],[0 1 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
35,"[[14 17 18 19 19 14  0  0  0  0  0]
 [15 18 19 20 20 15  0  0  0  0  0]
 [13 16 17 18 18 15  0  0  0  0  0]
 [10 13 14 15 15 15  0  0  0  0  0]
 [10 13 14 15 15 15  0  0  0  0  0]
 [10 11  9  9  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 0  0  2  6  6  6  0  0  0  0  0]
 [ 4  4  4  6  6  6  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[162 222 251   0  15  18  20   0   0   0   0],[0 4 3 0 0 0 0 0 0 0 0],[0 2 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
36,"[[15 18 19 20 19 14  0  0  0  0  0]
 [16 19 20 21 20 15  0  0  0  0  0]
 [14 17 18 19 18 15  0  0  0  0  0]
 [11 14 15 16 15 15  0  0  0  0  0]
 [11 14 15 16 15 15  0  0  0  0  0]
 [11 12 10 10  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 3 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10  5  5  0  0  0  0  0]
 [10 10 10 10  5  5  0  0  0  0  0]
 [10 10 10 10  7  7  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]]",[162 234 263   0  15  18  20   0   0   0   0],[0 4 3 0 0 0 0 0 0 0 0],[0 2 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
37,"[[16 19 20 21 19 14  0  0  0  0  0]
 [17 20 21 22 20 15  0  0  0  0  0]
 [15 18 19 20 18 15  0  0  0  0  0]
 [12 15 16 17 15 15  0  0  0  0  0]
 [12 15 16 17 15 15  0  0  0  0  0]
 [12 13 11 11  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 4 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10  4  4  0  0  0  0  0]
 [10 10 10 10  4  4  0  0  0  0  0]
 [10 10 10 10  6  6  0  0  0  0  0]
 [10 10 10 10  8  8  0  0  0  0  0]
 [10 10 10 10  8  8  0  0  0  0  0]
 [10 10 10 10  8  8  0  0  0  0  0]]",[162 246 275   0  15  18  20   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 2 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
38,"[[17 20 21 22 20 15  0  0  0  0  0]
 [18 21 22 23 21 16  0  0  0  0  0]
 [16 19 20 21 19 16  0  0  0  0  0]
 [13 16 17 18 16 16  0  0  0  0  0]
 [12 15 16 17 15 15  0  0  0  0  0]
 [12 13 11 11  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 4 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  7  7  0  0  0  0  0]
 [ 9  9  9  9  7  7  0  0  0  0  0]]",[166 256 286   0  16  19  21   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 2 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
39,"[[18 21 22 23 21 16  0  0  0  0  0]
 [19 22 23 24 22 17  0  0  0  0  0]
 [17 20 21 22 20 17  0  0  0  0  0]
 [13 16 17 18 16 16  0  0  0  0  0]
 [12 15 16 17 15 15  0  0  0  0  0]
 [12 13 11 11  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 5 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  9  9  0  0  0  0  0]
 [ 8  8  8  8  6  6  0  0  0  0  0]
 [ 8  8  8  8  6  6  0  0  0  0  0]]",[169 262 295   0  17  20  22   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 2 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
40,"[[19 22 23 24 22 17  0  0  0  0  0]
 [20 23 24 25 23 18  0  0  0  0  0]
 [18 21 22 23 21 18  0  0  0  0  0]
 [13 16 17 18 16 16  0  0  0  0  0]
 [12 15 16 17 15 15  0  0  0  0  0]
 [12 13 11 11  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 6 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [ 7  7  7  7  5  5  0  0  0  0  0]
 [ 7  7  7  7  5  5  0  0  0  0  0]]",[172 268 304   0  18  21  23   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
41,"[[20 23 24 25 22 17  0  0  0  0  0]
 [21 24 25 26 23 18  0  0  0  0  0]
 [19 22 23 24 21 18  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 7 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  7  7  0  0  0  0  0]
 [10 10 10 10  4  4  0  0  0  0  0]
 [10 10 10 10  4  4  0  0  0  0  0]]",[172 280 316   0  18  21  23   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
42,"[[21 24 25 26 23 18  0  0  0  0  0]
 [22 25 26 27 24 19  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 2 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  6  6  0  0  0  0  0]
 [ 9  9  9  9  3  3  0  0  0  0  0]
 [ 9  9  9  9  3  3  0  0  0  0  0]]",[175 286 325   0  19  22  24   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
43,"[[22 25 26 27 24 19  0  0  0  0  0]
 [23 26 27 28 25 20  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 3 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  9  9  0  0  0  0  0]
 [ 8  8  8  8  5  5  0  0  0  0  0]
 [ 8  8  8  8  2  2  0  0  0  0  0]
 [ 8  8  8  8  2  2  0  0  0  0  0]]",[177 289 332   0  20  22  25   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
44,"[[23 26 27 28 25 20  0  0  0  0  0]
 [24 27 28 29 26 21  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 4 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [ 7  7  7  7  4  4  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]]",[179 292 339   0  21  22  26   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
45,"[[23 26 27 28 25 20  0  0  0  0  0]
 [24 27 28 29 26 21  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 4 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [ 7  7  7  7  4  4  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]]",[179 292 339   0  21  22  26   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
46,"[[23 26 27 28 25 20  0  0  0  0  0]
 [24 27 28 29 26 21  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 4 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 8  8  8  8  8  8  0  0  0  0  0]
 [ 7  7  7  7  4  4  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]
 [ 7  7  7  7  1  1  0  0  0  0  0]]",[179 292 339   0  21  22  26   0   0   0   0],[0 5 3 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
47,"[[24 27 28 29 26 21  0  0  0  0  0]
 [25 28 29 30 27 22  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 5 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 7  7  7  7  7  7  0  0  0  0  0]
 [ 6  6  6  6  3  3  0  0  0  0  0]
 [ 6  6  6  6  0  0  0  0  0  0  0]
 [ 6  6  6  6  0  0  0  0  0  0  0]]",[181 295 346   0  22  22  27   0   0   0   0],[0 5 4 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
48,"[[24 27 28 29 26 21  0  0  0  0  0]
 [25 28 29 30 27 22  0  0  0  0  0]
 [20 23 24 25 22 19  0  0  0  0  0]
 [14 17 18 19 16 16  0  0  0  0  0]
 [13 16 17 18 15 15  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 5 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 7  7  7  7  7  7  0  0  0  0  0]
 [ 6  6  6  6  3  3  0  0  0  0  0]
 [ 6  6  6  6  0  0  0  0  0  0  0]
 [ 6  6  6  6  0  0  0  0  0  0  0]]",[181 295 346   0  22  22  27   0   0   0   0],[0 5 4 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
49,"[[24 27 28 30 27 22  0  0  0  0  0]
 [25 28 29 31 28 23  0  0  0  0  0]
 [20 23 24 26 23 20  0  0  0  0  0]
 [14 17 18 20 17 17  0  0  0  0  0]
 [13 16 17 19 16 16  0  0  0  0  0]
 [13 14 12 12  9  9  0  0  0  0  0]]","[[0 0 0 0 0 0 0 0 0 0 0]
 [0 4 6 6 0 0 0 0 0 0 0]
 [0 7 4 8 0 0 0 0 0 0 0]
 [0 0 0 5 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0]]","[[ 9  9  9 10 10 10  0  0  0  0  0]
 [ 9  9  9 10 10 10  0  0  0  0  0]
 [ 6  6  6 10 10 10  0  0  0  0  0]
 [ 5  5  5 10 10 10  0  0  0  0  0]
 [ 5  5  5 10 10 10  0  0  0  0  0]
 [ 5  5  5  5  0  0  0  0  0  0  0]]",[201 301 352   0  23  23  28   0   0   0   0],[0 5 4 0 0 0 0 0 0 0 0],[0 3 2 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0]
